0101000020E6100000703ED8D60DBB2FC0F5BED0A77E4A41C0,,36,Questal,36,http://starwars.wikia.com/wiki/Questal,J-12,-117.741,-273.815,36,Core,1,2,questal,,,-34.58199022,-15.86533996
0101000020E6100000166790AB26E031C0B2E4BF7ABB0042C0,,37,Kitel Phard,37,http://starwars.wikia.com/wiki/Kitel_Phard,J-12,-132.66,-286.761,37,Core,0,1,kitel phard,,,-36.00572142,-17.87559006
0101000020E61000008EFDF2EA98F62FC0C77A9374877D42C0,,38,Inysh,38,http://starwars.wikia.com/wiki/Inysh,J-12,-118.605,-295.761,38,Core,0,2,inysh,,,-36.98069627,-15.98163542
0101000020E6100000EA7D3E2542762CC036834B09398043C0,,39,Dahrtag,39,http://starwars.wikia.com/wiki/Dahrtag,J-13,-105.612,-314.795,39,Core,0,2,dahrtag,,,-39.00174061,-14.2309734
0101000020E610000058600C08541FFDBF72047AB72A2FC53F,,40,Metellos,40,http://starwars.wikia.com/wiki/Metellos,K-9,-13.508,1.228,40,Core,0,2,metellos,,,0.165501918,-1.820148498
0101000020E6100000C6926A86F10626C0A869B76020610140,,42,Ragoon,42,http://starwars.wikia.com/wiki/Ragoon,K-9,-81.735,16.126,42,Core,0,2,ragoon,,,2.172425037,-11.01356144
0101000020E61000003782EF5E37A220C0991E2EE8A6931B40,,43,Merakai,43,http://starwars.wikia.com/wiki/Merakai,K-9,-61.722,51.288,43,Core,0,2,merakai,,,6.894191387,-8.316828696
0101000020E61000008BDA816364331AC0E657D6AA1B6F1C40,,44,Denevar,44,http://starwars.wikia.com/wiki/Denevar,K-9,-48.611,52.89,44,Core,0,2,denevar,,,7.10850398,-6.55018764
0101000020E61000001F52BD49941014C0E4FA190CE5E81740,,45,Pantolomin,45,http://starwars.wikia.com/wiki/Pantolomin,K-9,-37.227,44.441,45,Core,0,1,pantolomin,,,5.977436246,-5.016190674
0101000020E61000006419109102EA1FC083372019DD631440,,46,Dachat,46,http://starwars.wikia.com/wiki/Dachat,K-9,-59.211,37.88,46,Core,0,2,dachat,,,5.09752311,-7.978525416
0101000020E61000003925B389B20014C092114D297AD51340,,47,Voon,47,http://starwars.wikia.com/wiki/Voon,K-9,-37.112,36.844,47,Core,0,2,voon,,,4.958473821,-5.000681068
0101000020E610000095B2F88CC53619C0D23A72F0C1CD1040,,48,Hyabb,48,http://starwars.wikia.com/wiki/Hyabb,K-9,-46.78,31.204,48,Core,0,2,hyabb,,,4.200935132,-6.303487971
0101000020E610000034AC512B26200BC03009DD467FF91B40,,49,Farrfin,49,http://starwars.wikia.com/wiki/Farrfin,K-9,-25.163,52.031,49,Core,0,2,farrfin,,,6.993649585,-3.390697802
0101000020E610000044D89FAD4BB90EC0AC544B983BEB1640,,50,Twith,50,http://starwars.wikia.com/wiki/Twith,K-9,-28.501,42.593,50,Core,0,2,twith,,,5.729719524,-3.840476376
0101000020E6100000D6633740246421C077904BDADC274B40,Albarrio,51,Scipio,51,http://starwars.wikia.com/wiki/Scipio,K-5,-64.533,481.957,51,Outer Rim,1,2,scipio,,,54.31142739,-8.695589072
0101000020E610000066869724F23400C0EC18879532DE0F40,,52,Galvoni,52,http://starwars.wikia.com/wiki/Galvoni,K-9,-15.034,29.587,52,Core,0,2,galvoni,,,3.983494919,-2.025852476
0101000020E61000007D0DB44717AFFDBFA7142FA7E87A0340,,53,Weerden,53,http://starwars.wikia.com/wiki/Weerden,K-9,-13.768,18.076,53,Core,0,2,weerden,,,2.435014063,-1.855246811
0101000020E6100000A5723B7D0295EEBF60ACB635FE51F93F,,54,Tanjay,54,http://starwars.wikia.com/wiki/Tanjay,K-9,-7.092,11.746,54,Core,0,2,tanjay,,,1.582517824,-0.955689664
0101000020E610000074B180418601F4BF9FF27339E18A1F40,,55,Mamendin,55,http://starwars.wikia.com/wiki/Mamendin,K-9,-9.279,58.707,55,Core,0,2,mamendin,,,7.885624788,-1.250372177
0101000020E61000004C3083CEF7A929C00A40C281A77618C0,,56,Tamban,56,http://starwars.wikia.com/wiki/Tamban,K-10,-95.23,-45.474,56,Core,0,2,tamban,,,-6.115873363,-12.83196874
0101000020E61000002F23ED2D825428C0AFF3D4C2E3D712C0,,57,Aradia,57,http://starwars.wikia.com/wiki/Aradia,K-10,-90.281,-35,57,Core,0,2,aradia,,,-4.710829777,-12.16505569
0101000020E610000073AF1AEBE5EC23C0D74C2B76156912C0,,58,Cal-Seti,58,http://starwars.wikia.com/wiki/Cal-Seti,K-10,-73.936,-34.194,58,Core,0,2,cal-seti,calseti,cal seti,-4.602620932,-9.962691638
0101000020E61000003B14CB4EBBC929C051B335926C0A1FC0,,59,N'Zoth,59,http://starwars.wikia.com/wiki/N'Zoth,K-10,-95.69,-57.768,59,Core,0,1,n'zoth,nzoth,,-7.760179791,-12.89400717
0101000020E61000000EE2F610FC591FC0C4DECB4A81BF0FC0,,60,Fresia,60,http://starwars.wikia.com/wiki/Fresia,K-10,-58.167,-29.475,60,Core,0,2,fresia,,,-3.968508324,-7.837875619
0101000020E6100000320C710FB6DE1CC0D3ADAE756F8E09C0,,61,Galand,61,http://starwars.wikia.com/wiki/Galand,K-10,-53.563,-23.72,61,Core,0,2,galand,,,-3.19454853,-7.21749138
0101000020E6100000FFA6E28C82C618C0698F00366C08FFBF,,62,Alland,62,http://starwars.wikia.com/wiki/Alland,K-10,-45.966,-14.397,62,Core,0,2,alland,,,-1.939556323,-6.193857385
0101000020E6100000979B688A12CE14C0D3518A2D6F3C03C0,,63,Worru'du,63,http://starwars.wikia.com/wiki/Worru'du,K-10,-38.6,-17.85,63,Core,0,2,worru'du,,,-2.40450893,-5.201242602
0101000020E61000006202510C9DB60BC06838518AD7FA03C0,,64,Salliche,64,http://starwars.wikia.com/wiki/Salliche,K-10,-25.709,-18.54,64,Core,0,2,salliche,,,-2.497481423,-3.464166733
0101000020E61000003EE5AFC8630312C0572D24F9B571EDBF,,65,Norkronia,65,http://starwars.wikia.com/wiki/Norkronia,K-10,-33.42,-6.829,65,Core,0,2,norkronia,,,-0.920130717,-4.503310333
0101000020E61000002AF9BA0746A0FCBFC65BE9E059A5F8BF,,66,Stassia,66,http://starwars.wikia.com/wiki/Stassia,K-10,-13.278,-11.433,66,Core,0,2,stassia,,,-1.540368918,-1.789129286
0101000020E610000060EE1C23F6A076BF21861731E5ECEFBF,,67,Foerost,67,http://starwars.wikia.com/wiki/Foerost,K-10,-0.041,-7.404,67,Core,1,2,foerost,,,-0.997667881,-0.005524599
0101000020E610000060EE1C23F6A076BF8154928ED5DAFDBF,,68,Ruan,68,http://starwars.wikia.com/wiki/Ruan,K-10,-0.041,-13.85,68,Core,0,2,ruan,,,-1.86592632,-0.005524599
0101000020E6100000905841C2E67C29C0347B106AD5041EC0,,69,Galantos,69,http://starwars.wikia.com/wiki/Galantos,K-10,-94.577,-55.855,69,Core,0,2,galantos,,,-7.504720361,-12.74394805
0101000020E6100000E45DDCE3D8082AC0440D8DC457651EC0,,70,J't'p'tan,70,http://starwars.wikia.com/wiki/J't'p'tan,K-10,-96.605,-56.56,70,Core,0,2,j't'p'tan,jtptan,,-7.59896762,-13.01727974
0101000020E610000024E6C99DE8A6E0BF7EDDD031F31941C0,,71,Botor,71,http://starwars.wikia.com/wiki/Botor,K-12,-3.862,-270.404,71,Core,1,1,botor,,,-34.20273421,-0.520374592
0101000020E6100000DCF0F393F5D1F9BFF37FBBAA3B6941C0,,72,Thracior,72,http://starwars.wikia.com/wiki/Thracior,K-12,-11.976,-275.982,72,Core,0,2,thracior,,,-34.82213339,-1.613759592
0101000020E6100000E2762BF573F110C098A60870FAAC42C0,,73,Thebeon,73,http://starwars.wikia.com/wiki/Thebeon,K-12,-31.435,-299.213,73,Core,0,2,thebeon,,,-37.35139275,-4.235793906
0101000020E610000033BC40E656BADDBF0BBAF74FBB7642C0,,74,Gerrard,74,http://starwars.wikia.com/wiki/Gerrard,K-12,-3.447,-295.268,74,Core,0,2,gerrard,,,-36.92759132,-0.464498258
0101000020E6100000FB41FF324FEE03C04888D1F7C3E940C0,,75,Daupherm,75,http://starwars.wikia.com/wiki/Daupherm,K-12,-18.489,-267.033,75,Core,0,1,daupherm,,,-33.82629297,-2.491361998
0101000020E6100000DD5084160A9727C0D6272D1A3A143FC0,,76,Loedorvia,76,http://starwars.wikia.com/wiki/Loedorvia,K-12,-87.534,-242.868,76,Core,0,2,loedorvia,,,-31.07901157,-11.79499884
0101000020E61000005551F1BCAA3620C00B92461EEB7741C0,,77,Cortina,77,http://starwars.wikia.com/wiki/Cortina,K-12,-60.163,-277.02,77,Core,0,2,cortina,,,-34.93686274,-8.106771378
0101000020E6100000B3A6BA07F61DE3BF94AE70FD019A43C0,,78,Abregado-rae,78,http://starwars.wikia.com/wiki/Abregado-rae,K-13,-4.434,-316.721,78,Core,1,1,abregado-rae,abregadorae,abregado rae,-39.20318573,-0.597407355
0101000020E61000006A0EDAB4DC95E2BF024B6C461F1344C0,,79,Dentaal,79,http://starwars.wikia.com/wiki/Dentaal,K-13,-4.31,-325.845,79,Core,0,1,dentaal,,,-40.14939194,-0.580793718
0101000020E6100000E3D2E759FFC5F9BF5EAD66DF8D8244C0,,80,Belgaroth,80,http://starwars.wikia.com/wiki/Belgaroth,K-13,-11.955,-334.352,80,Core,0,2,belgaroth,,,-41.01995461,-1.610839225
0101000020E61000002EEB9B87551004C0FF13332DF7FD43C0,,81,Steelious,81,http://starwars.wikia.com/wiki/Steelious,K-13,-18.612,-324.242,81,Core,0,2,steelious,,,-39.98410573,-2.507975635
0101000020E6100000D0A2D2E3521E29C0E9B5D95809F242C0,,82,Cuvacia,82,http://starwars.wikia.com/wiki/Cuvacia,K-13,-93.206,-304.268,82,Core,0,2,cuvacia,,,-37.89091025,-12.55922615
0101000020E6100000CDB6E7BA6FAD23C013DEF5044F5544C0,,83,Illodia,83,http://starwars.wikia.com/wiki/Illodia,K-13,-73.016,-330.885,83,Core,0,2,illodia,,,-40.66647398,-9.838743058
0101000020E6100000F02EED956604E73FCF071A1FA57E2040,,84,Kidiet Olgo,84,http://starwars.wikia.com/wiki/Kidiet_Olgo,L-9,5.338,61.419,84,Core,0,2,kidiet olgo,,,8.247353527,0.719287198
0101000020E6100000EDE0CA53029C0E40CFD98B3349CA1B40,,85,Challon,85,http://starwars.wikia.com/wiki/Challon,L-9,28.395,51.687,85,Core,0,2,challon,,,6.947544866,3.826176314
0101000020E6100000EB7CE7337AE30E401F4FAFBA2C2F1840,,86,Shawken,86,http://starwars.wikia.com/wiki/Shawken,L-9,28.654,44.953,86,Core,0,2,shawken,,,6.046069066,3.861072927
0101000020E610000027120316DD1FEE3F0027F51422521340,,87,Velusia,87,http://starwars.wikia.com/wiki/Velusia,L-9,6.986,35.889,87,Core,1,2,velusia,,,4.830208137,0.941389602
0101000020E61000007D2C59220B61FA3F5D22F3D549A20F40,,88,Thorgeld,88,http://starwars.wikia.com/wiki/Thorgeld,L-9,12.235,29.369,88,Core,0,2,thorgeld,,,3.954242393,1.648692259
0101000020E610000080D0AF3322F5E93F74A49D1492760240,,89,Thokos,89,http://starwars.wikia.com/wiki/Thokos,L-9,6.02,17.132,89,Core,0,2,thokos,,,2.307895814,0.811173535
0101000020E610000091ACAA34B50E2440F9363C3ED3951740,,90,Ralltiir,90,http://starwars.wikia.com/wiki/Ralltiir,L-9,74.426,43.836,90,Core,1,2,ralltiir,,,5.896313641,10.02872624
0101000020E6100000D2D0CAB34EB122405E0444C38D1A1640,,91,Rhinnal,91,http://starwars.wikia.com/wiki/Rhinnal,L-9,69.362,41.073,91,Core,0,2,rhinnal,,,5.525931407,9.346303576
0101000020E6100000C91212738D83214048339A850B9F1440,,92,Esseles,92,http://starwars.wikia.com/wiki/Esseles,L-9,64.988,38.311,92,Core,0,2,esseles,,,5.15531739,8.756938549
0101000020E61000004E3E5452DB4D20403993D6E2CA521340,,93,Brentaal,93,http://starwars.wikia.com/wiki/Brentaal,L-9,60.499,35.894,93,Core,1,1,brentaal,,,4.830852074,8.152063916
0101000020E610000043C6EFE207D11D400E241D55B5871140,,94,Chandrila,94,http://starwars.wikia.com/wiki/Chandrila,L-9,55.319,32.556,94,Core,1,2,chandrila,,,4.382527666,7.454131647
0101000020E6100000472EFD20D2C61A40371C33DCC2D70F40,,95,Corulag,95,http://starwars.wikia.com/wiki/Corulag,L-9,49.679,29.563,95,Core,1,2,corulag,,,3.980352135,6.694160953
0101000020E61000000C6324DEAE1F1640057128C0D3E30A40,,96,Anaxes,96,http://starwars.wikia.com/wiki/Anaxes,L-9,41.047,24.959,96,Core,1,1,anaxes,,,3.361243726,5.530940505
0101000020E6100000CBE8CEB35C990E4073BBC27B41150340,,97,Grizmallt,97,http://starwars.wikia.com/wiki/Grizmallt,L-9,28.386,17.708,97,Core,1,2,grizmallt,,,2.385378806,3.824883847
0101000020E6100000D59A5D2C4990024016B066628F88F73F,,98,Alsakan,98,http://starwars.wikia.com/wiki/Alsakan,L-9,17.221,10.917,98,Core,1,1,alsakan,,,1.470839867,2.320452067
0101000020E6100000DB53CD075F1D28400D95812EDA7A0340,,99,Tepasi,99,http://starwars.wikia.com/wiki/Tepasi,L-9,89.481,18.076,99,Core,1,1,tepasi,,,2.434986461,12.05736565
0101000020E610000016789BF5318824403402A32B0E38F63F,,100,Skako,100,http://starwars.wikia.com/wiki/Skako,L-9,76.187,10.307,100,Core,1,1,skako,,,1.388685389,10.26600616
0101000020E61000005176F840326B2040F427F34C7D9AED3F,,101,Basilisk,101,http://starwars.wikia.com/wiki/Basilisk,L-9,60.924,6.866,101,Core,0,2,basilisk,,,0.925108576,8.209367781
0101000020E61000004355515E59B1F23F5AA106DBA11402C0,,102,Spira,102,http://starwars.wikia.com/wiki/Spira,L-10,8.67,-16.777,102,Core,0,2,spira,,,-2.26007434,1.168298119
0101000020E610000019A09AB6728D1240684EA8F11C8301C0,,103,Yulant,103,http://starwars.wikia.com/wiki/Yulant,L-10,34.421,-16.249,103,Core,0,2,yulant,,,-2.18902005,4.638132909
0101000020E6100000222B80A882AB1540C67EEE82C36A05C0,,104,Aargau,104,http://starwars.wikia.com/wiki/Aargau,L-10,40.205,-19.875,104,Core,1,1,aargau,,,-2.677130721,5.417490609
0101000020E61000006CD16F50DC9A21402E003C8BA6570AC0,,105,Broest,105,http://starwars.wikia.com/wiki/Broest,L-10,65.326,-24.45,105,Core,1,2,broest,,,-3.292798126,8.802462114
0101000020E61000000157FB39DAFE134019BF221712ABE1BF,,106,Ixtlar,106,http://starwars.wikia.com/wiki/Ixtlar,L-10,37.098,-4.098,106,Core,0,1,ixtlar,,,-0.55213265,4.998879343
0101000020E610000074E09FC933772140851DDC1B10E1E6BF,,107,Vultar,107,http://starwars.wikia.com/wiki/Vultar,L-10,64.809,-5.306,107,Core,0,2,vultar,,,-0.714973502,8.732816983
0101000020E6100000AC918330BC8E1E401CA16CB832E2FABF,,108,Wukkar,108,http://starwars.wikia.com/wiki/Wukkar,L-10,56.694,-12.471,108,Core,0,2,wukkar,,,-1.680224152,7.639389761
0101000020E61000004313569AFCA022400EBD2DA7F09F05C0,,109,Kailor V,109,https://starwars.fandom.com/wiki/Kailor_V,L-10,69.125,-20.068,109,Core,0,2,kailor,kailor v,kailor 5,-2.703095728,9.314427207
0101000020E61000006AB31CAEF6F02840E3526FEF156300C0,,110,Palawa,110,http://starwars.wikia.com/wiki/Palawa,L-10,92.548,-15.205,110,Core,0,2,palawa,,,-2.048381682,12.47063202
0101000020E61000008F2B3FBA223C26404C3F6CDF5F8D0EC0,,111,Xorth,111,http://starwars.wikia.com/wiki/Xorth,L-10,82.506,-28.363,111,Core,0,2,xorth,,,-3.819030519,11.11745245
0101000020E610000060BADE70FE8E26404CF56C6F1A7A3FC0,,112,Gama,112,http://starwars.wikia.com/wiki/Gama,L-12,83.707,-246.323,112,Core,0,2,gama,,,-31.47696587,11.27928498
0101000020E6100000F25C3DF984372240C5F94097950C40C0,,113,Balosar,113,http://starwars.wikia.com/wiki/Balosar,L-12,67.596,-251.748,113,Core,1,1,balosar,,,-32.09831515,9.108436383
0101000020E6100000D9D1D5A934302A404F16E73D088541C0,,114,Lansono,114,http://starwars.wikia.com/wiki/Lansono,L-12,97.176,-277.948,114,Core,0,2,lansono,,,-35.03931402,13.09415179
0101000020E610000074970B2F9D971A408A06E75B38C040C0,,115,Lujo,115,http://starwars.wikia.com/wiki/Lujo,L-12,49.337,-264.139,115,Core,0,2,lujo,,,-33.50171994,6.648060546
0101000020E61000007476B670EEA6204016800C3E491A41C0,,116,Shulxi,116,http://starwars.wikia.com/wiki/Shulxi,L-12,61.79,-270.427,116,Core,0,2,shulxi,,,-34.20536018,8.326037905
0101000020E6100000284C8FDB6C9E2040BF336F0FA1E241C0,,117,Azbrian,117,http://starwars.wikia.com/wiki/Azbrian,L-12,61.667,-284.606,117,Core,0,2,azbrian,,,-35.77054017,8.309424268
0101000020E610000031ED29A6C3B004402787EC0FD6E340C0,,118,Thomork,118,http://starwars.wikia.com/wiki/Thomork,L-12,19.194,-266.62,118,Core,0,2,thomork,,,-33.77997016,2.586310671
0101000020E6100000CB8541CE38A70F4012DCE5AE670F43C0,,119,Frego,119,http://starwars.wikia.com/wiki/Frego,L-13,29.363,-306.429,119,Core,0,2,frego,,,-38.12035166,3.956651317
0101000020E61000008B417E3B2B331840EF4373D7F12D44C0,,120,Iphigin,120,http://starwars.wikia.com/wiki/Iphigin,L-13,44.899,-327.883,120,Core,0,2,iphigin,,,-40.35894292,6.049969606
0101000020E610000017A983FE3A522A40E889A550AF8D43C0,,121,Andara,121,http://starwars.wikia.com/wiki/Andara,L-13,97.669,-315.8,121,Core,0,1,andara,,,-39.10691269,13.16060634
0101000020E610000014E5EF72DAE1E63FE9B5D95809F242C0,,122,Eamus,122,http://starwars.wikia.com/wiki/Eamus,L-13,5.307,-304.268,122,Core,0,2,eamus,,,-37.89091025,0.715069985
0101000020E6100000E32560BD4FE2F23F2991653D8C4F43C0,,123,Plexis,123,http://starwars.wikia.com/wiki/Plexis,L-13,8.759,-311.173,123,Core,1,2,plexis,,,-38.62146728,1.180251827
0101000020E6100000C6D8A403DBCEF53FF37EB3FFC7EB44C0,,124,Diamal,124,http://starwars.wikia.com/wiki/Diamal,L-13,10.115,-342.49,124,Core,0,2,diamal,,,-41.84204098,1.363001837
0101000020E610000074D78EB99D512B40CDDE1C25E4F41240,,125,Corann,125,http://starwars.wikia.com/wiki/Corann,M-9,101.371,35.211,125,Core,0,2,corann,,,4.739151554,13.65940647
0101000020E6100000550084F687C12C4035DBBC4119CAF13F,,126,Korfo,126,http://starwars.wikia.com/wiki/Korfo,M-9,106.703,8.252,126,Core,0,2,korfo,,,1.111840493,14.37799044
0101000020E6100000BA52E81FF1A32E405D10CA69FA8DEE3F,,127,Caamas,127,http://starwars.wikia.com/wiki/Caamas,M-9,113.696,7.086,127,Core,0,1,caamas,,,0.95483132,15.32019901
